country_name,country_iso3,year,indicator_name,indicator_code,value
Nepal,NPL,1994,Land area (sq. km),AG.LND.TOTL.K2,143000.000000
Nepal,NPL,1994,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,53.060000
Nepal,NPL,1994,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.389510
Nepal,NPL,1994,Rural population (% of total population),SP.RUR.TOTL.ZS,89.567000
Nepal,NPL,1994,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.021871
Nepal,NPL,1994,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.313287
Nepal,NPL,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,41918.000000
Nepal,NPL,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,39.041405
Nepal,NPL,1995,Arable land (% of land area),AG.LND.ARBL.ZS,16.344056
Nepal,NPL,1995,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.105064
Nepal,NPL,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1923.700000
Nepal,NPL,1995,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.890000
Nepal,NPL,1995,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,76.073561
Nepal,NPL,1995,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,87.446731
Nepal,NPL,1995,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,72.397612
Nepal,NPL,1995,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,40.090279
Nepal,NPL,1995,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,53.050000
Nepal,NPL,1995,Forest area (% of land area),AG.LND.FRST.ZS,40.044615
Nepal,NPL,1995,Forest area (sq. km),AG.LND.FRST.K2,57263.800000
Nepal,NPL,1995,Land area (sq. km),AG.LND.TOTL.K2,143000.000000
Nepal,NPL,1995,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,54.350000
Nepal,NPL,1995,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.451748
Nepal,NPL,1995,Rural population (% of total population),SP.RUR.TOTL.ZS,89.117000
Nepal,NPL,1995,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.898277
Nepal,NPL,1995,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,1996,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,10.154089
Nepal,NPL,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.391608
Nepal,NPL,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,42030.000000
Nepal,NPL,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.927657
Nepal,NPL,1996,Arable land (% of land area),AG.LND.ARBL.ZS,16.367133
Nepal,NPL,1996,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.102916
Nepal,NPL,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1939.400000
Nepal,NPL,1996,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,51.430000
Nepal,NPL,1996,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,75.502854
Nepal,NPL,1996,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,86.964165
Nepal,NPL,1996,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,71.788784
Nepal,NPL,1996,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,44.007691
Nepal,NPL,1996,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.130000
Nepal,NPL,1996,Forest area (% of land area),AG.LND.FRST.ZS,40.120671
Nepal,NPL,1996,Forest area (sq. km),AG.LND.FRST.K2,57372.560000
Nepal,NPL,1996,Land area (sq. km),AG.LND.TOTL.K2,143000.000000
Nepal,NPL,1996,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,55.330000
Nepal,NPL,1996,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.513986
Nepal,NPL,1996,Rural population (% of total population),SP.RUR.TOTL.ZS,88.650000
Nepal,NPL,1996,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.681630
Nepal,NPL,1996,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,1997,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,9.430680
Nepal,NPL,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.469930
Nepal,NPL,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,42142.000000
Nepal,NPL,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.780734
Nepal,NPL,1997,Arable land (% of land area),AG.LND.ARBL.ZS,16.390210
Nepal,NPL,1997,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.100941
Nepal,NPL,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1959.900000
Nepal,NPL,1997,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,53.490000
Nepal,NPL,1997,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,74.880476
Nepal,NPL,1997,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,86.486114
Nepal,NPL,1997,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,71.095322
Nepal,NPL,1997,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,45.865688
Nepal,NPL,1997,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,54.590000
Nepal,NPL,1997,Forest area (% of land area),AG.LND.FRST.ZS,40.196727
Nepal,NPL,1997,Forest area (sq. km),AG.LND.FRST.K2,57481.320000
Nepal,NPL,1997,Land area (sq. km),AG.LND.TOTL.K2,143000.000000
Nepal,NPL,1997,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,58.870000
Nepal,NPL,1997,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.576224
Nepal,NPL,1997,Rural population (% of total population),SP.RUR.TOTL.ZS,88.166000
Nepal,NPL,1997,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.530885
Nepal,NPL,1997,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,1998,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,13.021173
Nepal,NPL,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.548252
Nepal,NPL,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,42254.000000
Nepal,NPL,1998,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.497371
Nepal,NPL,1998,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.960198
Nepal,NPL,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.393010
Nepal,NPL,1998,Arable land (% of land area),AG.LND.ARBL.ZS,16.413287
Nepal,NPL,1998,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.099116
Nepal,NPL,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1979.200000
Nepal,NPL,1998,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,54.280000
Nepal,NPL,1998,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,74.146544
Nepal,NPL,1998,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,85.996221
Nepal,NPL,1998,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,70.240575
Nepal,NPL,1998,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,51.766009
Nepal,NPL,1998,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,55.690000
Nepal,NPL,1998,Forest area (% of land area),AG.LND.FRST.ZS,40.272783
Nepal,NPL,1998,Forest area (sq. km),AG.LND.FRST.K2,57590.080000
Nepal,NPL,1998,Land area (sq. km),AG.LND.TOTL.K2,143000.000000
Nepal,NPL,1998,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,61.020000
Nepal,NPL,1998,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.638462
Nepal,NPL,1998,Rural population (% of total population),SP.RUR.TOTL.ZS,87.664000
Nepal,NPL,1998,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.394494
Nepal,NPL,1998,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,1999,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,16.627982
Nepal,NPL,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.626573
Nepal,NPL,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,42366.000000
Nepal,NPL,1999,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.450388
Nepal,NPL,1999,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.360204
Nepal,NPL,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.701482
Nepal,NPL,1999,Arable land (% of land area),AG.LND.ARBL.ZS,16.436364
Nepal,NPL,1999,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.097425
Nepal,NPL,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2113.500000
Nepal,NPL,1999,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,58.190000
Nepal,NPL,1999,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.488430
Nepal,NPL,1999,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,85.456146
Nepal,NPL,1999,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,69.490613
Nepal,NPL,1999,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,40.163376
Nepal,NPL,1999,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,59.010000
Nepal,NPL,1999,Forest area (% of land area),AG.LND.FRST.ZS,40.348839
Nepal,NPL,1999,Forest area (sq. km),AG.LND.FRST.K2,57698.840000
Nepal,NPL,1999,Land area (sq. km),AG.LND.TOTL.K2,143000.000000
Nepal,NPL,1999,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,62.270000
Nepal,NPL,1999,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.700699
Nepal,NPL,1999,Rural population (% of total population),SP.RUR.TOTL.ZS,87.143000
Nepal,NPL,1999,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.265013
Nepal,NPL,1999,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,2000,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,21.300000
Nepal,NPL,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.641437
Nepal,NPL,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,42491.000000
Nepal,NPL,2000,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.454671
Nepal,NPL,2000,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.532354
Nepal,NPL,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.243897
Nepal,NPL,2000,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,97.464052
Nepal,NPL,2000,Arable land (% of land area),AG.LND.ARBL.ZS,16.421346
Nepal,NPL,2000,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.095900
Nepal,NPL,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2148.600000
Nepal,NPL,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,59.500000
Nepal,NPL,2000,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.420345
Nepal,NPL,2000,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,85.541785
Nepal,NPL,2000,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,69.309060
Nepal,NPL,2000,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,31.016992
Nepal,NPL,2000,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,60.330000
Nepal,NPL,2000,Forest area (% of land area),AG.LND.FRST.ZS,40.326195
Nepal,NPL,2000,Forest area (sq. km),AG.LND.FRST.K2,57807.600000
Nepal,NPL,2000,Land area (sq. km),AG.LND.TOTL.K2,143350.000000
Nepal,NPL,2000,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,63.610000
Nepal,NPL,2000,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.761074
Nepal,NPL,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,141286.207126
Nepal,NPL,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.000000
Nepal,NPL,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0.000000
Nepal,NPL,2000,Rural population (% of total population),SP.RUR.TOTL.ZS,86.603000
Nepal,NPL,2000,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.109676
Nepal,NPL,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.000000
Nepal,NPL,2000,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,2001,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,14.700000
Nepal,NPL,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.710499
Nepal,NPL,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,42590.000000
Nepal,NPL,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.247670
Nepal,NPL,2001,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,97.597550
Nepal,NPL,2001,Arable land (% of land area),AG.LND.ARBL.ZS,16.428322
Nepal,NPL,2001,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.094401
Nepal,NPL,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2149.000000
Nepal,NPL,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,62.010000
Nepal,NPL,2001,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.311524
Nepal,NPL,2001,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,85.720623
Nepal,NPL,2001,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,69.027472
Nepal,NPL,2001,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,30.796603
Nepal,NPL,2001,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,62.650000
Nepal,NPL,2001,Forest area (% of land area),AG.LND.FRST.ZS,40.452647
Nepal,NPL,2001,Forest area (sq. km),AG.LND.FRST.K2,57988.870000
Nepal,NPL,2001,Land area (sq. km),AG.LND.TOTL.K2,143350.000000
Nepal,NPL,2001,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,65.370000
Nepal,NPL,2001,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.823160
Nepal,NPL,2001,Rural population (% of total population),SP.RUR.TOTL.ZS,86.053000
Nepal,NPL,2001,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.980276
Nepal,NPL,2001,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,2002,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,28.000000
Nepal,NPL,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.584932
Nepal,NPL,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,42410.000000
Nepal,NPL,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.150295
Nepal,NPL,2002,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,97.731415
Nepal,NPL,2002,Arable land (% of land area),AG.LND.ARBL.ZS,16.288804
Nepal,NPL,2002,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.092187
Nepal,NPL,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2165.600000
Nepal,NPL,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,63.830000
Nepal,NPL,2002,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.510068
Nepal,NPL,2002,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,86.047650
Nepal,NPL,2002,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,69.099374
Nepal,NPL,2002,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,16.680942
Nepal,NPL,2002,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,64.460000
Nepal,NPL,2002,Forest area (% of land area),AG.LND.FRST.ZS,40.579100
Nepal,NPL,2002,Forest area (sq. km),AG.LND.FRST.K2,58170.140000
Nepal,NPL,2002,Land area (sq. km),AG.LND.TOTL.K2,143350.000000
Nepal,NPL,2002,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,67.090000
Nepal,NPL,2002,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.837112
Nepal,NPL,2002,Rural population (% of total population),SP.RUR.TOTL.ZS,85.760000
Nepal,NPL,2002,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.179507
Nepal,NPL,2002,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,2003,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,31.500000
Nepal,NPL,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.487269
Nepal,NPL,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,42270.000000
Nepal,NPL,2003,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.075562
Nepal,NPL,2003,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.616465
Nepal,NPL,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.105875
Nepal,NPL,2003,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,97.865647
Nepal,NPL,2003,Arable land (% of land area),AG.LND.ARBL.ZS,16.149285
Nepal,NPL,2003,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.090117
Nepal,NPL,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2287.400000
Nepal,NPL,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,68.310000
Nepal,NPL,2003,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.368877
Nepal,NPL,2003,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,86.149672
Nepal,NPL,2003,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,68.782715
Nepal,NPL,2003,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,5.058747
Nepal,NPL,2003,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,68.260000
Nepal,NPL,2003,Forest area (% of land area),AG.LND.FRST.ZS,40.705553
Nepal,NPL,2003,Forest area (sq. km),AG.LND.FRST.K2,58351.410000
Nepal,NPL,2003,Land area (sq. km),AG.LND.TOTL.K2,143350.000000
Nepal,NPL,2003,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,68.560000
Nepal,NPL,2003,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.871992
Nepal,NPL,2003,Rural population (% of total population),SP.RUR.TOTL.ZS,85.462000
Nepal,NPL,2003,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.062335
Nepal,NPL,2003,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,2004,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,28.500000
Nepal,NPL,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.424486
Nepal,NPL,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,42180.000000
Nepal,NPL,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.676357
Nepal,NPL,2004,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,98.000248
Nepal,NPL,2004,Arable land (% of land area),AG.LND.ARBL.ZS,16.044646
Nepal,NPL,2004,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.088405
Nepal,NPL,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2273.700000
Nepal,NPL,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,68.900000
Nepal,NPL,2004,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.139360
Nepal,NPL,2004,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,86.085185
Nepal,NPL,2004,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,68.391172
Nepal,NPL,2004,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,8.025217
Nepal,NPL,2004,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,69.070000
Nepal,NPL,2004,Forest area (% of land area),AG.LND.FRST.ZS,40.832006
Nepal,NPL,2004,Forest area (sq. km),AG.LND.FRST.K2,58532.680000
Nepal,NPL,2004,Land area (sq. km),AG.LND.TOTL.K2,143350.000000
Nepal,NPL,2004,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,70.070000
Nepal,NPL,2004,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.906871
Nepal,NPL,2004,Rural population (% of total population),SP.RUR.TOTL.ZS,85.159000
Nepal,NPL,2004,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.913176
Nepal,NPL,2004,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,2005,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,38.600000
Nepal,NPL,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.312871
Nepal,NPL,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,42020.000000
Nepal,NPL,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.824897
Nepal,NPL,2005,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,98.135220
Nepal,NPL,2005,Arable land (% of land area),AG.LND.ARBL.ZS,15.905127
Nepal,NPL,2005,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.086661
Nepal,NPL,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2282.400000
Nepal,NPL,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,70.820000
Nepal,NPL,2005,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,72.772797
Nepal,NPL,2005,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,86.138076
Nepal,NPL,2005,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,67.746350
Nepal,NPL,2005,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,3.568860
Nepal,NPL,2005,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,71.060000
Nepal,NPL,2005,Forest area (% of land area),AG.LND.FRST.ZS,40.958458
Nepal,NPL,2005,Forest area (sq. km),AG.LND.FRST.K2,58713.950000
Nepal,NPL,2005,Land area (sq. km),AG.LND.TOTL.K2,143350.000000
Nepal,NPL,2005,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,72.250000
Nepal,NPL,2005,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.927799
Nepal,NPL,2005,Rural population (% of total population),SP.RUR.TOTL.ZS,84.851000
Nepal,NPL,2005,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.756822
Nepal,NPL,2005,Surface area (sq. km),AG.SRF.TOTL.K2,147180.000000
Nepal,NPL,2006,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,44.100000
Nepal,NPL,2006,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,24.635603
Nepal,NPL,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.194280
Nepal,NPL,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,41850.000000
Nepal,NPL,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.366485
Nepal,NPL,2006,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,98.135220
Nepal,NPL,2006,Arable land (% of land area),AG.LND.ARBL.ZS,15.765609
Nepal,NPL,2006,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.085073
Nepal,NPL,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500.000000
Nepal,NPL,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2188.100000
Nepal,NPL,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,69.130000
Nepal,NPL,2006,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.651494
Nepal,NPL,2006,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,84.290449
Nepal,NPL,2006,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,65.375003
Nepal,NPL,2006,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,5.642035
Nepal,NPL,2006,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,70.150000
Nepal,NPL,2006,Forest area (% of land area),AG.LND.FRST.ZS,41.084911
Nepal,NPL,2006,Forest area (sq. km),AG.LND.FRST.K2,58895.220000
Nepal,NPL,2006,Land area (sq. km),AG.LND.TOTL.K2,143350.000000
